"Category","Folder","Asset ID / Code","Asset Name","Filename","CDN URL","GitHub Raw URL","Google Sheets Image Formula"
"Hero Ban Photo","hero_ban","11","Bane","11_Bane_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/11_Bane_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/11_Bane_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/11_Bane_ban.png"")"
"Hero Ban Photo","hero_ban","120","Arlott","120_Arlott_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/120_Arlott_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/120_Arlott_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/120_Arlott_ban.png"")"
"Hero Ban Photo","hero_ban","121","Ixia","121_Ixia_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/121_Ixia_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/121_Ixia_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/121_Ixia_ban.png"")"
"Hero Ban Photo","hero_ban","122","Nolan","122_Nolan_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/122_Nolan_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/122_Nolan_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/122_Nolan_ban.png"")"
"Hero Ban Photo","hero_ban","123","Cici","123_Cici_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/123_Cici_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/123_Cici_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/123_Cici_ban.png"")"
"Hero Ban Photo","hero_ban","124","Chip","124_Chip_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/124_Chip_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/124_Chip_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/124_Chip_ban.png"")"
"Hero Ban Photo","hero_ban","125","Zhuxin","125_Zhuxin_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/125_Zhuxin_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/125_Zhuxin_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/125_Zhuxin_ban.png"")"
"Hero Ban Photo","hero_ban","126","Suyou","126_Suyou_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/126_Suyou_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/126_Suyou_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/126_Suyou_ban.png"")"
"Hero Ban Photo","hero_ban","127","Lukas","127_Lukas_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/127_Lukas_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/127_Lukas_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/127_Lukas_ban.png"")"
"Hero Ban Photo","hero_ban","128","Kalea","128_Kalea_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/128_Kalea_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/128_Kalea_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/128_Kalea_ban.png"")"
"Hero Ban Photo","hero_ban","129","Zetian","129_Zetian_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/129_Zetian_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/129_Zetian_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/129_Zetian_ban.png"")"
"Hero Ban Photo","hero_ban","12","Bruno","12_Bruno_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/12_Bruno_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/12_Bruno_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/12_Bruno_ban.png"")"
"Hero Ban Photo","hero_ban","130","Obsidia","130_Obsidia_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/130_Obsidia_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/130_Obsidia_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/130_Obsidia_ban.png"")"
"Hero Ban Photo","hero_ban","131","Sora","131_Sora_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/131_Sora_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/131_Sora_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/131_Sora_ban.png"")"
"Hero Ban Photo","hero_ban","132","Marcel","132_Marcel_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/132_Marcel_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/132_Marcel_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/132_Marcel_ban.png"")"
"Hero Ban Photo","hero_ban","133","Hirara","133_Hirara_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/133_Hirara_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/133_Hirara_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/133_Hirara_ban.png"")"
"Hero Ban Photo","hero_ban","13","Clint","13_Clint_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/13_Clint_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/13_Clint_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/13_Clint_ban.png"")"
"Hero Ban Photo","hero_ban","14","Rafaela","14_Rafaela_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/14_Rafaela_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/14_Rafaela_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/14_Rafaela_ban.png"")"
"Hero Ban Photo","hero_ban","15","Eudora","15_Eudora_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/15_Eudora_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/15_Eudora_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/15_Eudora_ban.png"")"
"Hero Ban Photo","hero_ban","16","Zilong","16_Zilong_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/16_Zilong_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/16_Zilong_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/16_Zilong_ban.png"")"
"Hero Ban Photo","hero_ban","17","Fanny","17_Fanny_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/17_Fanny_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/17_Fanny_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/17_Fanny_ban.png"")"
"Hero Ban Photo","hero_ban","18","Layla","18_Layla_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/18_Layla_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/18_Layla_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/18_Layla_ban.png"")"
"Hero Ban Photo","hero_ban","19","Minotaur","19_Minotaur_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/19_Minotaur_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/19_Minotaur_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/19_Minotaur_ban.png"")"
"Hero Ban Photo","hero_ban","1","Miya","1_Miya_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/1_Miya_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/1_Miya_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/1_Miya_ban.png"")"
"Hero Ban Photo","hero_ban","20","Lolita","20_Lolita_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/20_Lolita_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/20_Lolita_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/20_Lolita_ban.png"")"
"Hero Ban Photo","hero_ban","21","Hayabusa","21_Hayabusa_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/21_Hayabusa_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/21_Hayabusa_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/21_Hayabusa_ban.png"")"
"Hero Ban Photo","hero_ban","22","Freya","22_Freya_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/22_Freya_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/22_Freya_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/22_Freya_ban.png"")"
"Hero Ban Photo","hero_ban","23","Gord","23_Gord_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/23_Gord_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/23_Gord_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/23_Gord_ban.png"")"
"Hero Ban Photo","hero_ban","24","Natalia","24_Natalia_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/24_Natalia_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/24_Natalia_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/24_Natalia_ban.png"")"
"Hero Ban Photo","hero_ban","25","Kagura","25_Kagura_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/25_Kagura_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/25_Kagura_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/25_Kagura_ban.png"")"
"Hero Ban Photo","hero_ban","26","Chou","26_Chou_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/26_Chou_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/26_Chou_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/26_Chou_ban.png"")"
"Hero Ban Photo","hero_ban","27","Sun","27_Sun_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/27_Sun_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/27_Sun_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/27_Sun_ban.png"")"
"Hero Ban Photo","hero_ban","28","Alpha","28_Alpha_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/28_Alpha_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/28_Alpha_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/28_Alpha_ban.png"")"
"Hero Ban Photo","hero_ban","29","Ruby","29_Ruby_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/29_Ruby_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/29_Ruby_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/29_Ruby_ban.png"")"
"Hero Ban Photo","hero_ban","2","Balmond","2_Balmond_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/2_Balmond_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/2_Balmond_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/2_Balmond_ban.png"")"
"Hero Ban Photo","hero_ban","30","Yi Sun","30_Yi_Sun_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/30_Yi_Sun_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/30_Yi_Sun_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/30_Yi_Sun_ban.png"")"
"Hero Ban Photo","hero_ban","31","Moskov","31_Moskov_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/31_Moskov_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/31_Moskov_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/31_Moskov_ban.png"")"
"Hero Ban Photo","hero_ban","32","Johnson","32_Johnson_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/32_Johnson_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/32_Johnson_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/32_Johnson_ban.png"")"
"Hero Ban Photo","hero_ban","33","Cyclops","33_Cyclops_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/33_Cyclops_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/33_Cyclops_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/33_Cyclops_ban.png"")"
"Hero Ban Photo","hero_ban","34","Estes","34_Estes_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/34_Estes_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/34_Estes_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/34_Estes_ban.png"")"
"Hero Ban Photo","hero_ban","35","Hilda","35_Hilda_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/35_Hilda_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/35_Hilda_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/35_Hilda_ban.png"")"
"Hero Ban Photo","hero_ban","36","Aurora","36_Aurora_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/36_Aurora_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/36_Aurora_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/36_Aurora_ban.png"")"
"Hero Ban Photo","hero_ban","37","Lapu","37_Lapu_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/37_Lapu_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/37_Lapu_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/37_Lapu_ban.png"")"
"Hero Ban Photo","hero_ban","38","Vexana","38_Vexana_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/38_Vexana_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/38_Vexana_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/38_Vexana_ban.png"")"
"Hero Ban Photo","hero_ban","39","Roger","39_Roger_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/39_Roger_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/39_Roger_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/39_Roger_ban.png"")"
"Hero Ban Photo","hero_ban","3","Saber","3_Saber_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/3_Saber_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/3_Saber_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/3_Saber_ban.png"")"
"Hero Ban Photo","hero_ban","40","Karrie","40_Karrie_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/40_Karrie_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/40_Karrie_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/40_Karrie_ban.png"")"
"Hero Ban Photo","hero_ban","41","Gatotkaca","41_Gatotkaca_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/41_Gatotkaca_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/41_Gatotkaca_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/41_Gatotkaca_ban.png"")"
"Hero Ban Photo","hero_ban","42","Harley","42_Harley_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/42_Harley_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/42_Harley_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/42_Harley_ban.png"")"
"Hero Ban Photo","hero_ban","43","Irithel","43_Irithel_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/43_Irithel_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/43_Irithel_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/43_Irithel_ban.png"")"
"Hero Ban Photo","hero_ban","44","Grock","44_Grock_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/44_Grock_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/44_Grock_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/44_Grock_ban.png"")"
"Hero Ban Photo","hero_ban","45","Argus","45_Argus_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/45_Argus_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/45_Argus_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/45_Argus_ban.png"")"
"Hero Ban Photo","hero_ban","46","Odette","46_Odette_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/46_Odette_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/46_Odette_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/46_Odette_ban.png"")"
"Hero Ban Photo","hero_ban","47","Lancelot","47_Lancelot_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/47_Lancelot_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/47_Lancelot_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/47_Lancelot_ban.png"")"
"Hero Ban Photo","hero_ban","48","Diggie","48_Diggie_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/48_Diggie_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/48_Diggie_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/48_Diggie_ban.png"")"
"Hero Ban Photo","hero_ban","49","Hylos","49_Hylos_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/49_Hylos_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/49_Hylos_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/49_Hylos_ban.png"")"
"Hero Ban Photo","hero_ban","4","Alice","4_Alice_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/4_Alice_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/4_Alice_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/4_Alice_ban.png"")"
"Hero Ban Photo","hero_ban","50","Zhask","50_Zhask_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/50_Zhask_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/50_Zhask_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/50_Zhask_ban.png"")"
"Hero Ban Photo","hero_ban","51","Helcurt","51_Helcurt_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/51_Helcurt_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/51_Helcurt_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/51_Helcurt_ban.png"")"
"Hero Ban Photo","hero_ban","52","Pharsa","52_Pharsa_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/52_Pharsa_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/52_Pharsa_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/52_Pharsa_ban.png"")"
"Hero Ban Photo","hero_ban","53","Lesley","53_Lesley_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/53_Lesley_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/53_Lesley_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/53_Lesley_ban.png"")"
"Hero Ban Photo","hero_ban","54","Jawhead","54_Jawhead_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/54_Jawhead_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/54_Jawhead_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/54_Jawhead_ban.png"")"
"Hero Ban Photo","hero_ban","55","Angela","55_Angela_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/55_Angela_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/55_Angela_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/55_Angela_ban.png"")"
"Hero Ban Photo","hero_ban","56","Gusion","56_Gusion_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/56_Gusion_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/56_Gusion_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/56_Gusion_ban.png"")"
"Hero Ban Photo","hero_ban","57","Valir","57_Valir_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/57_Valir_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/57_Valir_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/57_Valir_ban.png"")"
"Hero Ban Photo","hero_ban","58","Martis","58_Martis_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/58_Martis_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/58_Martis_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/58_Martis_ban.png"")"
"Hero Ban Photo","hero_ban","59","Uranus","59_Uranus_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/59_Uranus_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/59_Uranus_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/59_Uranus_ban.png"")"
"Hero Ban Photo","hero_ban","5","Nana","5_Nana_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/5_Nana_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/5_Nana_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/5_Nana_ban.png"")"
"Hero Ban Photo","hero_ban","60","Hanabi","60_Hanabi_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/60_Hanabi_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/60_Hanabi_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/60_Hanabi_ban.png"")"
"Hero Ban Photo","hero_ban","61","Chang e","61_Chang_e_ban.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/61_Chang_e_ban.png","https://raw.githubusercontent.com/Bokpau/mlbb-tool/main/hero_ban/61_Chang_e_ban.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/hero_ban/61_Chang_e_ban.png"")"
