"ID / Code","Name","Filename","CDN URL","Google Sheets Image Formula"
"3462","Item 3462","3462.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3462.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3462.png"")"
"3463","Item 3463","3463.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3463.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3463.png"")"
"3471","Item 3471","3471.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3471.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3471.png"")"
"3472","Item 3472","3472.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3472.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3472.png"")"
"3473","Item 3473","3473.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3473.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3473.png"")"
"3511","Item 3511","3511.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3511.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3511.png"")"
"3512","Item 3512","3512.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3512.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3512.png"")"
"3513","Item 3513","3513.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3513.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3513.png"")"
"3514","Item 3514","3514.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3514.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3514.png"")"
"3521","Item 3521","3521.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3521.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3521.png"")"
"3522","Item 3522","3522.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3522.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3522.png"")"
"3523","Item 3523","3523.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3523.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3523.png"")"
"3524","Item 3524","3524.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3524.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3524.png"")"
"3531","Item 3531","3531.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3531.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3531.png"")"
"3532","Item 3532","3532.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3532.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3532.png"")"
"3533","Item 3533","3533.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3533.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3533.png"")"
"3534","Item 3534","3534.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3534.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3534.png"")"
"3541","Item 3541","3541.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3541.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3541.png"")"
"3542","Item 3542","3542.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3542.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3542.png"")"
"3543","Item 3543","3543.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3543.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3543.png"")"
"3544","Item 3544","3544.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3544.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3544.png"")"
"3551","Item 3551","3551.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3551.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3551.png"")"
"3552","Item 3552","3552.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3552.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3552.png"")"
"3553","Item 3553","3553.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3553.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3553.png"")"
"3554","Item 3554","3554.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3554.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3554.png"")"
"3561","Item 3561","3561.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3561.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3561.png"")"
"3562","Item 3562","3562.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3562.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3562.png"")"
"3563","Item 3563","3563.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3563.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3563.png"")"
"3564","Item 3564","3564.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3564.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3564.png"")"
"3571","Item 3571","3571.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3571.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3571.png"")"
"3572","Item 3572","3572.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3572.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3572.png"")"
"3573","Item 3573","3573.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3573.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3573.png"")"
"3574","Item 3574","3574.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3574.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/3574.png"")"
"9999","Item 9999","9999.png","https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/9999.png","=IMAGE(""https://cdn.jsdelivr.net/gh/Bokpau/mlbb-tool@main/items/9999.png"")"
